content,score
Mau login malah mau masukin verifikasi eh yg di kirim ke email trs ini aplikasi kg gw log out masuk lagi malah balik ke awal lagi terus aje gitu terus sampe gw pusing 😠,1
Semakin pusing mengurus pajaak,5
Top,5
Harus ke kantornya dulu terus gunanya online apa hadeh,1
"Memang dibikin ribet. Agar kita lapor harus ke kantor , setelah itu dari kantor dipersulit. Dan akhirnya lewat orang dalam yg ujungnya pun nggak GERATIS.",1
"Susah banget ,masuk nya...",3
"Gak ada aplikasi pemerintahan yang bagus satu pun, masih mendingan swasta kalau bikin aplikasi niat, mempermudah pengguna. Ini malah punya pemerintah kalah jauh sama punya swasta...sampah beud dah",1
Sangat buruk aplikasinya. Tiap mau masuk ke menu aplikasi langsung keluar harus ulang lagi masuk baru masuk ke menu,1
Mau daptar aja susah,1
GK jelas... Semoga hari mu senin,1
semoga berhasil lapor,5
Ok,5
Mayan,3
Eror dan tidak berguna !!!!!,1
Bukan Makin Enak Tapi Makin Rumit.,1
Aduh kmha ie teh,5
Mantap,5
"Validasi data, validasi data, validasi data gituuuu aja terus sampe presiden Ukraina joinan rokok bareng sama presiden rusia👎gak bayar pajek juga gak rugi!",1
Mau taat tapi ribet. Bank aja urusan duit gede gak pake efin. Sudah Bayar pajak harus lapor harus ngurus efin. Ribet amat anjir,1
Server lemot sama lemotnya inovasi pemerintah...,1
Belum saya coba,5
Ribet banget mau ngurus pajak,1
Ok,3
Baik,5
"Kita juga tau kalau lapor SPT tahunan itu kewajiban dan tidak pernah tidak mau melaporkan, tapi cara lapor nya itu ribet banget kalau orang yang belum paham bener, pokoknya bukan ga mau lapor tapi perbaiki cara yang mudah, sosialisasi nya juga ga ada. Mudah2an ada perbaikan dari dirjen pajak,",1
Nunggu kode Verifikasi e filling di web lama bener. Giliran kode dah dapet malah sesi telah berakhir. Tingkatkan lah servernya.,1
Validasi lama setengah hr gk ada kemajuan. Udh di update juga gak bisa. Datang kekantor cmn di ksh brosur trus sruh pulang. Gak di terangin cara2nya,3
Pajak wajib lapor agar tak kena denda? Sistem dipersukit agar kena denda? #rakyatkecilbertanya,1
HAPUS AJA APLIKASINYAA. PELAYANAN ONLINE SIHUK TERUS. GAK MEMBANTUU!!!,1
Ujung2nya lapor online via web. 😄,3
Paling membantu,5
Mau validasi data refresh berulang masih tetap gagal. Aplikasi terkesan tidak siap,1
Bagus,5
Ok,5
Kita sebagai warga negara Wajib pajak,5
di pelajarin dulu,5
Tidak bs dibuka....,1
Saya mau bayar pajak. Tapi masih sulit. Gak bayar saya di tagih. Mohon di buat simpel saja. Kaya login ke Facebook.. Kalau lupa efin atau belum punya efin. Bisa langsung lewat aplikasi. Gak usah repot datang ke kantor. Aplikasinya udah Oke. Cuma caranya aja masih sulit. Tolong segera di tambahkan saran saya. Supaya saya bayar pajak. Tak perlu datang ke kantor. Ngambil efin doang. Terimakasih.,1
"Hidup makin susah ajah bikin npwp ga pernah berhasil, susah jdi rakyat indonesia",1
"Bagus ,mudah kok gk ribet ribet amat,daftar online sampe kartu sampe di tangan lancar tanpa hambatan,tapi suka kesel sama ni aplikasi,suka log out sendiri.untuk efin juga cuma tinggal email aja,efin di kirim ke kita dalam bentuk file pdf,semuanya di urus secara online dari daftar sampe tuntas,the best menurut ku soalnya kita gk perlu ke kantor lagi,yg ngeluh mungkin cuma kurang paham aja.",5
"Aplikasinya sebenarnya bagus, cuma waktu mendaftar dan memasukkan data diri pribadi selalu ada masalah di servernya,dan juga ketika data sudah lengkap tapi ketika ingin mengeklik validasi data nya gak bisa kayak cuma loading terus,sama ketika ingin login waktu memasukkan kode captcha-nya itu padahal sudah benar tapi di next selalu disuruh ulang/salah jadi harus berkali-kali memasukkan kode captcha-nya.Tolong untuk segera diperbaiki aplikasinya karena bagi UMKM ini sangat DIBUTUHKAN!! TERIMAKASIH",1
Sangat mudah,5
"Sangat ribet padahal cuma mau bayar, bukan mau ngmbil Padahal udah sadar mau bayar pajak",1
"1.Untuk teman2 yang susah loging pastikan saat masukan nomor npwp jumlah angka 15 digit tanpa menggunakan tanda titik atau tanda strip kurang ,2. saat sudah memasukan no npwp cocokan lagi nomor npwp yang anda masukan dengan nomor npwp yg ada di kartu anda,3.masukan kode sandi atau pasword anda,trus pencet login, Kebanyakan kasus yg susah login di aplikasi karna kurang memasukan jumlah digit di kolom nomor NPWP",5
akses nya koq bisa secepat kilat ya.... gak seperti yg lain nya...,5
"Lupa password gak dikirim² tuh kode verifikasinya, sampek hafal NPWP & efin gr² sering masukin. Perbaikilah apknya, 2018 padahal baik² aja nih aplikasi",1
"""WAJIB LAPOR PAJAK"" pas ngelapor malah dipersulit",1
"Kenapa mau lapor pajak saja susah ya,nanti gak lapor salah,saya sangat menyayangkan kita sudah di bayar dari perusahaan kenapa suruh lapor lagi.sangat terlalu berbelit2 nih untuk masalah perpajakan ini.tolong pengertianya dan di perhatikan keluhan masyrakat yang taat ini.saya harap bikin mudah biar yang masyrakat awam juga bisa dengan mudah menggunakanya",1
"Offline ribet & cuek bgt pegawainya, da gtu d suruh online dulu.. Giliran online Down mulu servernya.. Udah gtu dm g d respon.. Gini klo telat di denda.. Hadeeh.. Gini amat birokrasi plat merah..",1
Gx bisa e-Filling yah,1
"Kita bayar, kita yang lapor. Kebalik",1
"Aplikasi bobrok, tidak membantu sama sekali..",1
Mantap 👍,4
Aplikasi tolol kek yang buat,1
Ok,5
Ok,5
Mau masuk login aja susah banget. Minta kode ferifikasi lewat email gak di kirimi. Gantian selang minta kode ferifikasi ke dua Yang pertama baru muncul. Akhirnya kan kode kadaluarsa. Gak bisa buat login. Minta kode lagi yang ketiga. Yanng kedua bari di kasih. Gitu teros sampe minta kode ferifikasi 10 kali. Ngapaiin coba gitu aja di persulit.. Mohon segera di follow up nya Sat set,1
"cuma gambar² doang, gak bisa di klik, gak bisa pergi kemana²... dasar vendor cupu",1
jangn persulit kalau daftar,1
"Aplikasi nggak jelas blass, cuma berisi berita2 yang nggak bermanfaat...",1
"Kaga bagus,..bikin puyeng pala",1
Buang-buang kuota aja ...,1
bagus,4
Apk apa ini lapor SPT tahunan selalu eror,1
Tetap saja isi spt harus kudu mesti lewat pc. Jadinya ini aplikasi gak guna,1
Mantap,5
Membantu bagus,5
Ini g bisa buat lapor pajak y??,4
Jauh dari kata layak,1
"Sebaiknya disempurnakan tidak hanya sebatas informasi,akan tetapi di tambahkan fitur pelaporan SPT yang lebih mudah/lebih sederhana dari versi web. Karena info perpajakan bisa dengan mudah didapatkan,akan tetapi pelayanan dalam hal pelaporan SPT ini dari dahulu yang selalu sulit .terimakasih",1
Ok,1
💪,2
👍👍👍👍👍,5
Ribet,2
"WEB E FILLING SPT HARI INI ZONK LAGI PPKM ZONK LAGI PSBB ZONK LAGI PUASA ZONK, E FILLING ZONK (KALAH SAMA BCA) payah",1
ya bgus,5
Susah amat di hubugi dari pagi sampai 4/5jam masi sibuk terus chat juga sibuk terus,4
"Aplikasi ribet,nggk mutu,mempersulit",2
"Jujur, ga puas bgt sm apk ni. Pengen dipermudah malah makin ribet. Selalu susah login, dan akhirnya tetep harus ke kantor pajak.",1
bagus aplikasinyaa,5
Mantap,5
Gak web gak aplikasi g guna pengen lapor SPT aja ribet banget sinyal 4g+ pulau Jawa aja kaya gini apalagi tempat lain orang it di dirjen pajak pada g mampu apa gmn buat layanan masyarakat yg memepermudah ribet lemot,1
👍,5
Ok,5
Mohon kalo online EFiN nya otomatis atau di buat paswod biasa aja. Percuma ujungnya juga datang ke kantor pajak. Apa lagi sedang di pedalaman susah akses susah sinyal. Jika tidak lapor kita juga yang di salah kan,1
Mantap,5
Good job Terimakasih DJP,5
Mantap app nya,5
Ok,5
Pajak udah bayar.. Suruh lapor.. Lapor nya ribed bgt... Prosesing terus.. Server sibuk apa gimana sih,1
"Ga ngerti aplikasi djp online yg baru ini fungsinya buat apa. Biar bisa bayar pajak online? Mohon maaf nih ya, 80% pekerja di Indonesia yg bayar pajak hanyalah karyawan suatu pabrik/perusahaan, itu juga otomatis dipotong gaji, jd ga akan bayar sendiri, kita cuma tinggal LAPOR. Masih mending applikasi yg lama, kita bisa isi e-filling buat pelaporan pajak di app-nya. Info Kantor KPP terdekat juga buat apa coba? toh klo ke kantornya kita disuruh online kok. Untung app yg lama blm aku hapus.",1
"Gak prima , gak efesien , gak bagus , mempersulit , gak bagus , memperlambat , makanya bikin aplikasi itu update ke didukcapil secara berkala jangan setahun sekali NIK aktif bilang tidak ditemukan , gak ada solusinya mending ganti aja aplikasinya yang lebih bagus kalo emang niat mau melayani dengan bagus",1
Menu pelaporan SPT tahunan di mana?????,1
bagaimana cara untuk pelaporan bukti potongan pajak pph21 di aplikasi?,3
Ga bisa di cetak bangke,1
Pajak buat bayar aparat yang se enak nya kepada rakyat 🤑,1
daftar no kk nik benar tapi gak terdaftar ya udah kalau gak bayar pajak. jgn salahkan gw.,1
"Apa apa di persulit datang ke kantornya langsung tidak di layani, daftar lewan online gajelas, emang kalo urusan sama pemerintah apa apanya susah bikin muakkk",1
Oke,5
Payah disuruh lapor spt tahunan tapi servernya lemot. Haduh,1
Tes dl,3
saya merasa puas,5
Eror,1
Daftar NPWP online sangat sulit,1
Kadang ada kendala saat membuka aplikasi. Lama tidak muncul,3
Ribet buat dapetin efin.mau bayar pajak aja di persulit.,1
Jelek banget parahh... Apalagi kaga bisa lapor spt... Huh,1
"Mudah"" dpt membantu",5
ini apk resmi dari djp tapi ga ada menu lapor spt. payah..,1
Ok bagus,5
Bisa masuk tp ko gk bisa buat laporan spt tahunan... Gimana sih nih aplikasi,1
Sangat bagus..,5
Sangat bagus dan memuaskan,5
Ok banget,5
"Payah udh daftar lolos verifikasi udh dapet no kartu nya npwp , tetapi ga bisa masuk dengan alesan kesalahan data aneh",1
Daftar online permintaan no EFIN lama banget.,1
Bintang lima,5
Sangat membantu,4
Nggak bisa isi SPT,1
Login jgn diribetin,1
"Aplikasi sangat lamban, tidak berkualitas",1
Gk ada yg versi lama k... Ini di pake login sj gk bisa,1
Muter muter nggak jelas dan nggak bisa dipakai.,1
Ok,5
Goood,5
Tidak bisa untuk lapor pajk online,1
"tidak bisa login, padahal npwp dan password sudah benar. sebab. saya coba di web itu bisa, nah ketika saya coba di aplikasi ini selalu muncul notif bahwa npwp atau email salah, dan itu tidak 1 2 kali,",1
Terimakasih DJP sudah memberikan aplikasi yang mudah diakses. Login menggunakan npwp dan pass djponline. Apabila belum pernah aktivasi djponline.pajak.go.id dimohon segera ke KPP ataupun lewat medsos KPP ataupun lewat admin whatsapp. Mudah bgt! Senengnya sekarang aku gampang bikin billing dan ga repot-repot. Terus diaplikasi ini ingetin aku tenggat waktu pelaporan dan pembayaran. Terus diaplikasi ini ad catatan dan record pembuatan billing aku. Bingung2 silahkan hub wa helpdesk KPP. Thankyouuu!,5
kendala saat login,1
Bagus,5
Ok jugga,5
"Aplikasi sudah baik, perlu ditingkatkan untuk link2 video youtube tutorial aplikasi pajak",5
Gak bisa di gunain,1
Yang RAHMAT ULLAH u hav via DM agar,2
Kemenkeu perlu mengembangkan Aplikasi Akuntansi (Kasir s.d. Neraca) yang terintegrasi dengan Aplikasi Perpajakan Perorangan/Badan supaya Penerimaan Negara dari sektor perpajakan optimal.,5
Susah bgt...eror trus...salah paasword eror...akhirny lupa password pun masukin data betul...tetap eror trus harus gimana???,1
Tim IT terburuk pada sebuah lembaga pemerintah,1
Here,2
"Mw lapor SPT aja serverny bermasalah mulu, giliran g lapor ntar dpt surat cinta, tolong lah diperbaiki, banyak org kita yg pinter2 ttg IT itu direkrut, gemeesss deh",1
Bikin ribet.. Mau login aja susah banget,1
Aplikasinya ngeselin hrus ada verifikasi email tapi pas masuk mulai dri awal trus payah,1
Menu perlu di benahi seperti adanya pelaporan SPT tahunan.,1
Petugas kurang menguasai edukasi tolong di perhatikan Untuk pelayanan tidak begitu paham di bidangnya (natar lampung). Terimakasih 🙏,1
"Kurang lengkap, harusnya juga include fitur di web biar gak dual fungsi. Buang buang anggaran, kurang praktis",1
Sangat membantu,5
Oke lah,5
"PUNYA SISTEM KOK RIBET MAU LAPOR SPT TAHUNAN SUSAHNYA MINTA AMPUN, TELFON CALL CENTER MALAH DIBILANG SEDANG SIBUK MELAYANI. KECEWA DENGAN SISTEM PAJAK YG KURANG BAIK SEPERTI INI",1
"Diperbaiki tim IT ini bagaimana mau login salah terus, lha wong nulis nomor npwpnya aja tidak bisa full. Ya jelas salah terus. Mau gapake simbol titik pun tidak bisa. Segera perbaiki!",1
"Sistem di aplikasi klo bisa jangan via telp akan boros pulsa, coba pakai fitur chat juga.",1
Aplikasi ribet mau lapor SPT TAHUNAN MALAH SUSAH... Bangke,1
"RIBET ANJENG, NYURUH WARGANYA WAJIB PAJAK, MAU NGURUS AJA DIPERSULIT.",1
Kapan negara mau maju petugas pajak aja males kayak nya kasih layanan rakyat.Pecat sja petugas kayak gtu negara rugi gaji orang2 gk becus.makan gaji buta uang rakyat kau .tak laporin ke staf presiden lewat imail klian bakalan biar tau pusat sekalian mau main2 sama rakyat,1
"Ini kah yg d namakan negara maju, sungguh birokrasi bobrok apakah mmg sengaja d settimg supaya budayakan nembak",1
Memuaskan,3
"Sudah bayar pajak, Mau lapor SPT gabisa di app, di web pun error. Hmmm. Terus kemana atuh...?",1
Mantap..lebih memudahkan masyarakat Indonesia dalam urusan pajak.,5
"Percobaan , semoga tidak mengecewakan.",2
Ol,5
Ingin bayar pajak aja dipersulit..kalau gabayar pajak dikejar²..sebenarnya lu niat gak si?,1
"Untuk lapor pajak apakah aplikasi ini juga? Karena biasa djp online, kenapa ada perubahan ya?",3
"Asli, aku biasanya ngga pernah bisa masuk dan dianggap NPWP dan Password salah. Kusering Uninstal karena kecewa, tapi anehnya barusan kudowload tbtb bisa login lagi, pdhl niatnya mau chat Helpdesk KPP. Seneng banget 😊",5
Saya sangat puas menggunakan aplikasi Pajak ini. Thank you,5
Ok,5
"Aplikasi tidak bisa membantu mau bikin daftar akun DJP masuk nya setengah mati tidak bisa"" log in,kecewa berat pakek bingit🤯😵🤧",1
cepat,5
"Aneh aplikasinya, sdh diinstal tp ga bsa dibuka. Begini aplikasi pemerintah?",1
Tiap buka profil malah force close.,2
Ok,5
"saya gak bisa login d app,padahal no+pw sudah benar,d buka d web juga bisa ... masalah nya d mana, mohon tanggapannya....",3
Bodo amat lah online tetep harus ke kantor pajak dapetin efin..,1
Cara mendapatkan NPWP gimana mau daftar kok malah ditanyakan NPWP,2
Udah isi semua data malah tidak bisa di validasi. Akhirnya ga bisa lanjut ke tahap berikutnya. Mohon solusinya .,1
Responnya cepat !,4
Tidak bisa isi spt tahunan,1
Oke,5
Lebih mudah bayar pajak.mantap,5
Jelek,1
Bagus,5
Mantap,5
Terima kasih,5
aplikasi gk berguna npwp sama sandi benar tetap aja gk bisa masuk tetap salah perbaiki dulu baru tambah bintang..,1
Bagus,5
Knp aplikasi pemerintah selalu buruk? Jawab jawab!!,1
efin nya kalau bisa proses online aja biar gak usah ke kantor pajak !,1
mantap,5
Sangat baik,5
Ga jelass.. susah,1
"Biar di respon sama pihak IT nye. Ini aplikasi kurang membantu sekarang, jadi serba susah. Tolong dong perbaiki lagi. Kalo memang masih maintenance. Beri pemberitahuan. Dan tolong pihak terkain kalian Aktif Respon Kritikan masyarakat jangan diem aja.",5
Mantap,5
Awalnya bisa. Sekarang login susah. Ujung-ujungnya buka pakai browser juga.,2
"Jgn di download Tidak bisa log in NPWP dan pasword sudah benar, log in pakai web lancar",1
ok sangat membantu dan mudah penggunaanya dengan adanya app ini,5
Mantaap,5
Mohon setiap kantor pajak menyediakan fasilitas foto copy. Dan bila perlu semua pegawai pajak itu ganti aja sm pegawai bank BCA agar tau cara melayanin orang.,1
Tdk bisa daftar berkali2 gagal aplikasi ny blm sukses,1
Kalau malam kenapa susah bgt masuk aplikasi ini.... apakah dia sedang tidur...,2
Saya juga tidak bisa login password dan nomor NPWP sudah benar. Gimana ini solusinya?? Aplikasinya sama sekali tidak membantu,3
Saya mau minta efin saya lagi tp pas saya masukin npwp salah. Padahal itu no npwp udah bener. Gimana ini???,1
Saya lapor nya langsung dan cepat,5
Mantap,5
pegawai pajak mukanya asem.. mereka lupa darimana asal duitnya mereka bisa gajian .. ya dari rakyat yg bayar pajak tp perlakuanya naudzubillah,2
dicoba,5
Mau nya online ..jaringan nya lemooot ..payaaah,1
app ini lemooooot dan bermasalaaaaaah,1
Bayar pajak dong,5
Aplikasinya mantap👍👍,5
Mantap,5
Bagus,5
"Ngga bisa login lewat apk padahal bisa login lewat web, harusnya apk kan mempermudah",1
Awal nya sangat membatu... Habis itu mau login lagi gak bisa... Pdhl no npwp dan pswrd sudah benar🥲🥲 mau bayar pajak ajja susah amat ya... Klw bisa jangan dipersulit... Dimudah kan saja semua nya... Semua sudah serba online... Gak perlu kan antri dtg ke kantor pajak...,2
Apk nya nyusahin. Mau login bilangnya npwp sm sandi salah. Gila.,1
I thank you Google,5
"Disini gagal login dengan alasan no npwp tidak sesuai dengan pasword, padahal via web lancar² aja",1
Ketika login d teken masuk malah diam aja 🤔,1
"Knpa login di web bisa,pas di aplikasi selalu error no NPWP dan paswordnya salah🤦‍♂️🤦‍♂️🤦‍♂️,tolong segera diperbaiki",2
ribet amat lah masih harus ke kantor cabang ngapain musti adain online.. mau aktivasi NPWP ja susah. cobalah untuk dapatin Efin secara ONLINE. kalo harus datang ke kantor ngapain cape secara online,1
Jangan di download..aplikasi ini hanya portal k web npwp online,1
Sangat Bagus,5
Login bermasalah terus,1
NPWP tidak valid gmn y bung?,1
Berkali2 ga dapat kode verifikasi via emailnya... harus diperbaiki lagi kayanya aplikasi nya...,1
Bagus,5
Ternyata banyak yg sependapat dengan saya,1
Semoga membantu WP,5
Daftar akun pengguna baru selalu error. Aplikasi ngak bisa digunakan,1
"Makanya banyak yg ngasih bintang 1, ternyata bener,, ga bisa login. 😖",1
Sumpah yh saya sudah minta aktivasi email berkali kali ga ada yg masuk bikin kunjunga pajak setiap klik tanggal nya selalu ga bisa eror balik ke semula apa lagi dateng langsung ga bisa trus gua harus gmn npwp nya,1
"Saya tidak bisa login padahal NPWP dan password saya sudah benar, koneksi aman. Tolong diperbaiki",1
"Tiap k kpp , pegawei nya cuek dan terkesan mengusir dengan cara suruh daftar online pdhal saya k sana karna dapat rujukan dr surat pemerintah dan memang saya pemula terkait npwp butuh bantuan !!!! Setelah bolak balik skrng buat efin pun d persulit !!!! Lalu bagaimana jika saya terkena denda akibat lalai? Padahal yg mempersulit adalah petugas pajak !!!!!!!!!!!!!",1
Akan lebih bagus lagi apabila bisa untuk lapor SPT tahunan,3
"Aplikasinya tidak membantu. Proses verivikasi sangat lama, masa kalah sama aplikasi pinjol",1
